 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 5.    Time:  11:34:41
 Units: L = cm   , T = days , M = ug   



                               Node( 18)                                 Node( 85)                                 Node(101)

         time         h        theta    Temp      Conc           h        theta    Temp      Conc           h        theta    Temp      Conc     
         22.0564      -34.90  0.3343   20.000  0.3689E+01        -29.27  0.3485   20.000  0.1098E+01        -30.68  0.3448   20.000  0.1583E+00
         22.0743      -34.97  0.3342   20.000  0.3686E+01        -29.21  0.3486   20.000  0.1110E+01        -30.55  0.3451   20.000  0.1639E+00
         22.0976      -34.99  0.3341   20.000  0.3680E+01        -29.15  0.3488   20.000  0.1125E+01        -30.39  0.3455   20.000  0.1712E+00
         22.1279      -34.89  0.3344   20.000  0.3670E+01        -29.08  0.3490   20.000  0.1145E+01        -30.20  0.3460   20.000  0.1810E+00
         22.1673      -34.58  0.3351   20.000  0.3654E+01        -29.01  0.3492   20.000  0.1171E+01        -29.97  0.3465   20.000  0.1939E+00
         22.2185      -34.02  0.3365   20.000  0.3628E+01        -28.94  0.3494   20.000  0.1204E+01        -29.73  0.3472   20.000  0.2114E+00
         22.2850      -33.16  0.3386   20.000  0.3590E+01        -28.89  0.3495   20.000  0.1246E+01        -29.49  0.3479   20.000  0.2350E+00
         22.3744      -32.03  0.3415   20.000  0.3534E+01        -28.88  0.3496   20.000  0.1301E+01        -29.26  0.3485   20.000  0.2682E+00
         22.4787      -30.78  0.3446   20.000  0.3466E+01        -28.94  0.3494   20.000  0.1362E+01        -29.11  0.3489   20.000  0.3084E+00
         22.6090      -29.43  0.3481   20.000  0.3376E+01        -29.06  0.3491   20.000  0.1435E+01        -29.07  0.3490   20.000  0.3602E+00
         22.8045      -28.00  0.3520   20.000  0.3245E+01        -29.27  0.3485   20.000  0.1541E+01        -29.15  0.3488   20.000  0.4398E+00
         23.0000      -27.06  0.3547   20.000  0.3117E+01        -29.43  0.3480   20.000  0.1642E+01        -29.28  0.3484   20.000  0.5207E+00
         23.2000      -26.60  0.3560   20.000  0.2999E+01        -29.50  0.3478   20.000  0.1745E+01        -29.39  0.3481   20.000  0.6046E+00
         23.4000      -26.44  0.3565   20.000  0.2888E+01        -29.42  0.3480   20.000  0.1849E+01        -29.41  0.3480   20.000  0.6901E+00
         23.6438      -26.23  0.3571   20.000  0.2761E+01        -29.17  0.3487   20.000  0.1979E+01        -29.29  0.3484   20.000  0.7980E+00
         23.8219      -26.12  0.3573   20.000  0.2673E+01        -28.95  0.3493   20.000  0.2077E+01        -29.14  0.3488   20.000  0.8806E+00
         24.0000      -26.03  0.3576   20.000  0.2588E+01        -28.68  0.3501   20.000  0.2178E+01        -28.93  0.3494   20.000  0.9667E+00
         24.0010      -26.03  0.3576   20.000  0.2587E+01        -28.69  0.3501   20.000  0.2179E+01        -28.94  0.3494   20.000  0.9672E+00
         24.0023      -26.03  0.3576   20.000  0.2587E+01        -28.68  0.3501   20.000  0.2179E+01        -28.93  0.3494   20.000  0.9678E+00
         24.0040      -26.03  0.3576   20.000  0.2586E+01        -28.68  0.3501   20.000  0.2180E+01        -28.93  0.3494   20.000  0.9686E+00
         24.0062      -26.03  0.3576   20.000  0.2585E+01        -28.68  0.3501   20.000  0.2181E+01        -28.93  0.3494   20.000  0.9697E+00
         24.0090      -26.02  0.3576   20.000  0.2583E+01        -28.68  0.3501   20.000  0.2183E+01        -28.93  0.3494   20.000  0.9711E+00
         24.0128      -26.02  0.3576   20.000  0.2582E+01        -28.67  0.3502   20.000  0.2185E+01        -28.92  0.3495   20.000  0.9730E+00
         24.0176      -26.02  0.3576   20.000  0.2579E+01        -28.66  0.3502   20.000  0.2188E+01        -28.91  0.3495   20.000  0.9754E+00
         24.0239      -26.03  0.3576   20.000  0.2577E+01        -28.65  0.3502   20.000  0.2192E+01        -28.91  0.3495   20.000  0.9785E+00
         24.0320      -26.04  0.3576   20.000  0.2573E+01        -28.64  0.3502   20.000  0.2196E+01        -28.90  0.3495   20.000  0.9826E+00
         24.0426      -26.08  0.3575   20.000  0.2569E+01        -28.62  0.3503   20.000  0.2202E+01        -28.88  0.3496   20.000  0.9879E+00
         24.0564      -26.16  0.3572   20.000  0.2564E+01        -28.60  0.3503   20.000  0.2210E+01        -28.87  0.3496   20.000  0.9948E+00
         24.0743      -26.31  0.3568   20.000  0.2558E+01        -28.57  0.3504   20.000  0.2221E+01        -28.84  0.3497   20.000  0.1004E+01
         24.0976      -26.55  0.3561   20.000  0.2552E+01        -28.54  0.3505   20.000  0.2234E+01        -28.81  0.3498   20.000  0.1016E+01
         24.1279      -26.92  0.3551   20.000  0.2545E+01        -28.49  0.3507   20.000  0.2251E+01        -28.77  0.3499   20.000  0.1031E+01
         24.1673      -27.44  0.3536   20.000  0.2537E+01        -28.43  0.3508   20.000  0.2274E+01        -28.71  0.3500   20.000  0.1051E+01
